,year,Trip_Length_Days,Travel_Type,Reason_for_travel
5291,2018,1-3  nights,Air,Holiday
5292,2018,1-3  nights,Air,Business
5293,2018,1-3  nights,Air,VFR
5294,2018,1-3  nights,Air,Miscellaneous
5295,2018,4-7  nights,Air,Holiday
5296,2018,4-7  nights,Air,Business
5297,2018,4-7  nights,Air,VFR
5298,2018,4-7  nights,Air,Miscellaneous
5299,2018,4-7  nights,Tunnel,Holiday
5300,2018,8-14 nights,Air,Holiday
5301,2018,8-14 nights,Air,VFR
5302,2018,8-14 nights,Air,Study
5303,2018,8-14 nights,Air,Miscellaneous
5304,2018,15+  nights,Air,Holiday
5305,2018,15+  nights,Air,VFR
5306,2018,15+  nights,Air,Study
5307,2018,1-3  nights,Tunnel,Holiday
5308,2018,4-7  nights,Air,Holiday
5309,2018,4-7  nights,Air,Business
5310,2018,8-14 nights,Air,Holiday
5311,2018,8-14 nights,Air,Study
5312,2018,15+  nights,Air,VFR
5313,2018,15+  nights,Air,Miscellaneous
5314,2018,1-3  nights,Air,Holiday
5315,2018,1-3  nights,Air,Business
5316,2018,1-3  nights,Air,VFR
5317,2018,1-3  nights,Air,Miscellaneous
5318,2018,4-7  nights,Air,Holiday
5319,2018,4-7  nights,Air,Business
5320,2018,4-7  nights,Air,VFR
5321,2018,8-14 nights,Air,Holiday
5322,2018,8-14 nights,Air,Business
5323,2018,8-14 nights,Air,VFR
5324,2018,8-14 nights,Air,Miscellaneous
5325,2018,15+  nights,Air,Holiday
5326,2018,15+  nights,Air,VFR
5327,2018,1-3  nights,Air,Holiday
5328,2018,1-3  nights,Air,Business
5329,2018,1-3  nights,Air,VFR
5330,2018,1-3  nights,Air,Miscellaneous
5331,2018,4-7  nights,Air,Holiday
5332,2018,4-7  nights,Air,Business
5333,2018,4-7  nights,Air,VFR
5334,2018,8-14 nights,Air,Holiday
5335,2018,8-14 nights,Air,Business
5336,2018,8-14 nights,Air,VFR
5337,2018,15+  nights,Air,Holiday
5338,2018,15+  nights,Air,Business
5339,2018,15+  nights,Air,VFR
5340,2018,15+  nights,Air,Study
5341,2018,1-3  nights,Air,Holiday
5342,2018,1-3  nights,Air,Business
5343,2018,1-3  nights,Air,Miscellaneous
5344,2018,1-3  nights,Sea,Holiday
5345,2018,1-3  nights,Tunnel,Holiday
5346,2018,4-7  nights,Air,Holiday
5347,2018,4-7  nights,Air,Business
5348,2018,4-7  nights,Air,VFR
5349,2018,4-7  nights,Tunnel,Holiday
5350,2018,8-14 nights,Air,Holiday
5351,2018,8-14 nights,Sea,Holiday
5352,2018,15+  nights,Air,VFR
5353,2018,15+  nights,Sea,Holiday
5354,2018,1-3  nights,Air,Holiday
5355,2018,1-3  nights,Air,Business
5356,2018,1-3  nights,Air,VFR
5357,2018,1-3  nights,Air,Miscellaneous
5358,2018,1-3  nights,Sea,Holiday
5359,2018,1-3  nights,Tunnel,Holiday
5360,2018,4-7  nights,Air,Holiday
5361,2018,4-7  nights,Air,Business
5362,2018,4-7  nights,Air,VFR
5363,2018,4-7  nights,Sea,Holiday
5364,2018,4-7  nights,Sea,VFR
5365,2018,4-7  nights,Tunnel,Holiday
5366,2018,4-7  nights,Tunnel,VFR
5367,2018,8-14 nights,Air,Holiday
5368,2018,8-14 nights,Air,Business
5369,2018,8-14 nights,Air,VFR
5370,2018,8-14 nights,Air,Study
5371,2018,8-14 nights,Air,Miscellaneous
5372,2018,8-14 nights,Sea,Holiday
5373,2018,8-14 nights,Tunnel,VFR
5374,2018,15+  nights,Air,Holiday
5375,2018,15+  nights,Air,Business
5376,2018,15+  nights,Air,VFR
5377,2018,15+  nights,Air,Miscellaneous
5378,2018,15+  nights,Sea,Holiday
5379,2018,15+  nights,Sea,VFR
5380,2018,15+  nights,Tunnel,Holiday
5381,2018,1-3  nights,Air,Holiday
5382,2018,1-3  nights,Air,VFR
5383,2018,1-3  nights,Air,Miscellaneous
5384,2018,1-3  nights,Sea,Holiday
5385,2018,1-3  nights,Sea,Miscellaneous
5386,2018,1-3  nights,Tunnel,Holiday
5387,2018,1-3  nights,Tunnel,Business
5388,2018,4-7  nights,Air,Holiday
5389,2018,4-7  nights,Air,VFR
5390,2018,8-14 nights,Air,Holiday
5391,2018,8-14 nights,Air,VFR
5392,2018,8-14 nights,Tunnel,Holiday
5393,2018,15+  nights,Air,Holiday
5394,2018,15+  nights,Air,VFR
5395,2018,1-3  nights,Air,Holiday
5396,2018,1-3  nights,Air,Business
5397,2018,1-3  nights,Air,Miscellaneous
5398,2018,1-3  nights,Tunnel,Holiday
5399,2018,4-7  nights,Air,Holiday
5400,2018,4-7  nights,Air,Business
5401,2018,4-7  nights,Air,VFR
5402,2018,4-7  nights,Air,Miscellaneous
5403,2018,8-14 nights,Air,Holiday
5404,2018,8-14 nights,Air,Business
5405,2018,8-14 nights,Air,VFR
5406,2018,15+  nights,Air,Holiday
5407,2018,15+  nights,Air,VFR
5408,2018,15+  nights,Air,Miscellaneous
5409,2018,1-3  nights,Air,Holiday
5410,2018,1-3  nights,Air,Business
5411,2018,1-3  nights,Air,VFR
5412,2018,1-3  nights,Air,Miscellaneous
5413,2018,4-7  nights,Air,Holiday
5414,2018,4-7  nights,Air,Business
5415,2018,4-7  nights,Air,VFR
5416,2018,8-14 nights,Air,Holiday
5417,2018,8-14 nights,Air,VFR
5418,2018,15+  nights,Air,Holiday
5419,2018,15+  nights,Air,VFR
5420,2018,4-7  nights,Air,Holiday
5421,2018,4-7  nights,Air,Miscellaneous
5422,2018,8-14 nights,Air,Holiday
5423,2018,15+  nights,Air,Holiday
5424,2018,15+  nights,Air,VFR
5425,2018,15+  nights,Air,Miscellaneous
5426,2018,4-7  nights,Air,Holiday
5427,2018,4-7  nights,Air,Miscellaneous
5428,2018,8-14 nights,Air,Holiday
5429,2018,8-14 nights,Air,VFR
5430,2018,15+  nights,Air,Holiday
5431,2018,15+  nights,Air,VFR
5432,2018,1-3  nights,Air,Holiday
5433,2018,4-7  nights,Air,Holiday
5434,2018,4-7  nights,Air,VFR
5435,2018,8-14 nights,Air,Holiday
5436,2018,8-14 nights,Air,Business
5437,2018,15+  nights,Air,Holiday
5438,2018,15+  nights,Air,VFR
5439,2018,15+  nights,Air,Miscellaneous
5440,2018,1-3  nights,Air,Holiday
5441,2018,1-3  nights,Air,Miscellaneous
5442,2018,1-3  nights,Tunnel,Holiday
5443,2018,4-7  nights,Air,Holiday
5444,2018,4-7  nights,Air,Business
5445,2018,4-7  nights,Air,VFR
5446,2018,4-7  nights,Tunnel,Holiday
5447,2018,8-14 nights,Air,Holiday
5448,2018,8-14 nights,Air,VFR
5449,2018,8-14 nights,Tunnel,Business
5450,2018,15+  nights,Air,Holiday
5451,2018,15+  nights,Air,VFR
5452,2018,15+  nights,Sea,VFR
5453,2018,1-3  nights,Air,Business
5454,2018,1-3  nights,Air,VFR
5455,2018,1-3  nights,Air,Miscellaneous
5456,2018,4-7  nights,Air,Holiday
5457,2018,4-7  nights,Air,Business
5458,2018,4-7  nights,Air,VFR
5459,2018,8-14 nights,Air,Holiday
5460,2018,8-14 nights,Air,VFR
5461,2018,15+  nights,Air,Holiday
5462,2018,15+  nights,Air,VFR
5463,2018,1-3  nights,Air,Business
5464,2018,4-7  nights,Air,Business
5465,2018,4-7  nights,Air,VFR
5466,2018,8-14 nights,Air,Holiday
5467,2018,8-14 nights,Air,VFR
5468,2018,1-3  nights,Air,Holiday
5469,2018,1-3  nights,Air,Business
5470,2018,1-3  nights,Air,Miscellaneous
5471,2018,4-7  nights,Air,Holiday
5472,2018,4-7  nights,Air,Business
5473,2018,4-7  nights,Air,VFR
5474,2018,4-7  nights,Tunnel,Holiday
5475,2018,8-14 nights,Air,Holiday
5476,2018,8-14 nights,Air,VFR
5477,2018,8-14 nights,Air,Miscellaneous
5478,2018,8-14 nights,Sea,Holiday
5479,2018,8-14 nights,Sea,VFR
5480,2018,15+  nights,Air,Holiday
5481,2018,15+  nights,Air,VFR
5482,2018,1-3  nights,Air,Holiday
5483,2018,1-3  nights,Air,Business
5484,2018,1-3  nights,Air,VFR
5485,2018,1-3  nights,Air,Miscellaneous
5486,2018,1-3  nights,Sea,Holiday
5487,2018,1-3  nights,Tunnel,Holiday
5488,2018,4-7  nights,Air,Holiday
5489,2018,4-7  nights,Air,Business
5490,2018,4-7  nights,Air,VFR
5491,2018,4-7  nights,Tunnel,Holiday
5492,2018,8-14 nights,Air,Holiday
5493,2018,8-14 nights,Air,Business
5494,2018,8-14 nights,Air,VFR
5495,2018,8-14 nights,Air,Miscellaneous
5496,2018,15+  nights,Air,Holiday
5497,2018,15+  nights,Air,Business
5498,2018,15+  nights,Air,VFR
5499,2018,15+  nights,Sea,Holiday
5500,2018,4-7  nights,Air,Holiday
5501,2018,4-7  nights,Air,Business
5502,2018,4-7  nights,Air,VFR
5503,2018,8-14 nights,Air,Holiday
5504,2018,8-14 nights,Air,VFR
5505,2018,15+  nights,Air,Holiday
5506,2018,15+  nights,Air,VFR
5507,2018,1-3  nights,Air,Business
5508,2018,1-3  nights,Air,VFR
5509,2018,1-3  nights,Air,Miscellaneous
5510,2018,1-3  nights,Sea,Holiday
5511,2018,4-7  nights,Air,Holiday
5512,2018,4-7  nights,Air,Business
5513,2018,4-7  nights,Air,VFR
5514,2018,8-14 nights,Air,Holiday
5515,2018,8-14 nights,Air,Business
5516,2018,8-14 nights,Air,VFR
5517,2018,15+  nights,Air,Holiday
5518,2018,15+  nights,Air,VFR
5519,2018,4-7  nights,Air,Business
5520,2018,4-7  nights,Air,VFR
5521,2018,8-14 nights,Air,VFR
5522,2018,15+  nights,Air,Holiday
5523,2018,15+  nights,Air,VFR
5524,2018,1-3  nights,Air,Business
5525,2018,1-3  nights,Air,VFR
5526,2018,1-3  nights,Air,Miscellaneous
5527,2018,4-7  nights,Air,Holiday
5528,2018,4-7  nights,Air,Business
5529,2018,4-7  nights,Air,VFR
5530,2018,8-14 nights,Air,Holiday
5531,2018,8-14 nights,Air,Business
5532,2018,8-14 nights,Air,VFR
5533,2018,8-14 nights,Air,Miscellaneous
5534,2018,15+  nights,Air,Holiday
5535,2018,15+  nights,Air,Business
5536,2018,15+  nights,Air,VFR
5537,2018,15+  nights,Tunnel,Holiday
5538,2018,1-3  nights,Air,Holiday
5539,2018,1-3  nights,Air,Business
5540,2018,1-3  nights,Air,VFR
5541,2018,4-7  nights,Air,Holiday
5542,2018,4-7  nights,Air,Business
5543,2018,4-7  nights,Air,VFR
5544,2018,8-14 nights,Air,VFR
5545,2018,15+  nights,Air,VFR
5546,2018,1-3  nights,Air,Holiday
5547,2018,1-3  nights,Air,Business
5548,2018,1-3  nights,Air,VFR
5549,2018,4-7  nights,Air,Holiday
5550,2018,4-7  nights,Air,Business
5551,2018,4-7  nights,Air,VFR
5552,2018,4-7  nights,Tunnel,Holiday
5553,2018,8-14 nights,Air,Holiday
5554,2018,8-14 nights,Air,Business
5555,2018,8-14 nights,Air,VFR
5556,2018,15+  nights,Air,Holiday
5557,2018,15+  nights,Air,Business
5558,2018,15+  nights,Air,VFR
5559,2018,1-3  nights,Air,Holiday
5560,2018,1-3  nights,Air,Business
5561,2018,1-3  nights,Air,VFR
5562,2018,1-3  nights,Air,Miscellaneous
5563,2018,1-3  nights,Sea,Holiday
5564,2018,1-3  nights,Sea,Business
5565,2018,1-3  nights,Sea,VFR
5566,2018,1-3  nights,Tunnel,Holiday
5567,2018,1-3  nights,Tunnel,Business
5568,2018,1-3  nights,Tunnel,VFR
5569,2018,1-3  nights,Tunnel,Miscellaneous
5570,2018,4-7  nights,Air,VFR
5571,2018,4-7  nights,Sea,VFR
5572,2018,4-7  nights,Tunnel,Holiday
5573,2018,4-7  nights,Tunnel,VFR
5574,2018,4-7  nights,Tunnel,Miscellaneous
5575,2018,8-14 nights,Tunnel,Holiday
5576,2018,8-14 nights,Tunnel,VFR
5577,2018,1-3  nights,Air,Holiday
5578,2018,1-3  nights,Air,Business
5579,2018,1-3  nights,Air,VFR
5580,2018,1-3  nights,Air,Miscellaneous
5581,2018,4-7  nights,Air,Holiday
5582,2018,4-7  nights,Air,VFR
5583,2018,4-7  nights,Air,Miscellaneous
5584,2018,1-3  nights,Air,Holiday
5585,2018,1-3  nights,Air,Business
5586,2018,1-3  nights,Air,VFR
5587,2018,1-3  nights,Air,Miscellaneous
5588,2018,1-3  nights,Sea,Holiday
5589,2018,1-3  nights,Sea,VFR
5590,2018,1-3  nights,Tunnel,Holiday
5591,2018,1-3  nights,Tunnel,Business
5592,2018,1-3  nights,Tunnel,VFR
5593,2018,4-7  nights,Air,Holiday
5594,2018,4-7  nights,Air,Business
5595,2018,4-7  nights,Air,VFR
5596,2018,4-7  nights,Air,Study
5597,2018,4-7  nights,Air,Miscellaneous
5598,2018,4-7  nights,Sea,Holiday
5599,2018,4-7  nights,Sea,VFR
5600,2018,4-7  nights,Tunnel,Holiday
5601,2018,4-7  nights,Tunnel,Business
5602,2018,4-7  nights,Tunnel,VFR
5603,2018,8-14 nights,Air,Holiday
5604,2018,8-14 nights,Air,VFR
5605,2018,8-14 nights,Air,Study
5606,2018,8-14 nights,Sea,VFR
5607,2018,8-14 nights,Tunnel,Holiday
5608,2018,8-14 nights,Tunnel,VFR
5609,2018,8-14 nights,Tunnel,Study
5610,2018,8-14 nights,Tunnel,Miscellaneous
5611,2018,15+  nights,Air,VFR
5612,2018,15+  nights,Sea,VFR
5613,2018,1-3  nights,Air,Holiday
5614,2018,1-3  nights,Air,Business
5615,2018,1-3  nights,Air,VFR
5616,2018,1-3  nights,Air,Miscellaneous
5617,2018,1-3  nights,Sea,Holiday
5618,2018,1-3  nights,Sea,Business
5619,2018,1-3  nights,Sea,VFR
5620,2018,1-3  nights,Tunnel,Business
5621,2018,1-3  nights,Tunnel,VFR
5622,2018,4-7  nights,Air,Holiday
5623,2018,4-7  nights,Air,Business
5624,2018,4-7  nights,Air,VFR
5625,2018,4-7  nights,Air,Miscellaneous
5626,2018,4-7  nights,Sea,Holiday
5627,2018,4-7  nights,Sea,Business
5628,2018,4-7  nights,Sea,VFR
5629,2018,4-7  nights,Tunnel,Holiday
5630,2018,4-7  nights,Tunnel,VFR
5631,2018,8-14 nights,Air,Holiday
5632,2018,8-14 nights,Air,Business
5633,2018,8-14 nights,Air,VFR
5634,2018,8-14 nights,Air,Miscellaneous
5635,2018,8-14 nights,Sea,Holiday
5636,2018,8-14 nights,Sea,VFR
5637,2018,8-14 nights,Tunnel,VFR
5638,2018,15+  nights,Air,VFR
5639,2018,15+  nights,Air,Study
5640,2018,15+  nights,Air,Miscellaneous
5641,2018,1-3  nights,Air,Holiday
5642,2018,1-3  nights,Air,Business
5643,2018,1-3  nights,Air,VFR
5644,2018,1-3  nights,Air,Study
5645,2018,1-3  nights,Air,Miscellaneous
5646,2018,1-3  nights,Sea,Business
5647,2018,1-3  nights,Tunnel,Holiday
5648,2018,4-7  nights,Air,Holiday
5649,2018,4-7  nights,Air,Business
5650,2018,4-7  nights,Air,VFR
5651,2018,4-7  nights,Air,Miscellaneous
5652,2018,8-14 nights,Air,Holiday
5653,2018,8-14 nights,Air,VFR
5654,2018,8-14 nights,Air,Miscellaneous
5655,2018,8-14 nights,Tunnel,Business
5656,2018,15+  nights,Air,VFR
5657,2018,15+  nights,Air,Miscellaneous
5658,2018,1-3  nights,Air,Holiday
5659,2018,1-3  nights,Air,Business
5660,2018,1-3  nights,Air,VFR
5661,2018,1-3  nights,Air,Miscellaneous
5662,2018,1-3  nights,Sea,Holiday
5663,2018,1-3  nights,Sea,Miscellaneous
5664,2018,1-3  nights,Tunnel,Holiday
5665,2018,1-3  nights,Tunnel,Business
5666,2018,1-3  nights,Tunnel,VFR
5667,2018,1-3  nights,Tunnel,Miscellaneous
5668,2018,4-7  nights,Air,Holiday
5669,2018,4-7  nights,Air,Business
5670,2018,4-7  nights,Air,VFR
5671,2018,4-7  nights,Air,Miscellaneous
5672,2018,4-7  nights,Sea,Holiday
5673,2018,4-7  nights,Sea,VFR
5674,2018,4-7  nights,Tunnel,Holiday
5675,2018,4-7  nights,Tunnel,VFR
5676,2018,4-7  nights,Tunnel,Miscellaneous
5677,2018,15+  nights,Air,Business
5678,2018,1-3  nights,Air,Holiday
5679,2018,1-3  nights,Air,Business
5680,2018,1-3  nights,Air,VFR
5681,2018,1-3  nights,Air,Miscellaneous
5682,2018,4-7  nights,Air,Holiday
5683,2018,4-7  nights,Air,Business
5684,2018,4-7  nights,Air,VFR
5685,2018,8-14 nights,Air,VFR
5686,2018,1-3  nights,Air,Holiday
5687,2018,1-3  nights,Air,Business
5688,2018,1-3  nights,Air,VFR
5689,2018,1-3  nights,Air,Miscellaneous
5690,2018,4-7  nights,Air,Holiday
5691,2018,4-7  nights,Air,Business
5692,2018,4-7  nights,Air,VFR
5693,2018,8-14 nights,Air,Holiday
5694,2018,8-14 nights,Air,VFR
5695,2018,15+  nights,Air,VFR
5696,2018,1-3  nights,Air,Holiday
5697,2018,1-3  nights,Air,Business
5698,2018,1-3  nights,Air,VFR
5699,2018,1-3  nights,Air,Miscellaneous
5700,2018,1-3  nights,Tunnel,Business
5701,2018,4-7  nights,Air,Holiday
5702,2018,4-7  nights,Air,Business
5703,2018,4-7  nights,Air,VFR
5704,2018,4-7  nights,Air,Miscellaneous
5705,2018,8-14 nights,Air,VFR
5706,2018,15+  nights,Air,Holiday
5707,2018,15+  nights,Air,VFR
5708,2018,1-3  nights,Air,Holiday
5709,2018,1-3  nights,Air,Business
5710,2018,1-3  nights,Air,Miscellaneous
5711,2018,1-3  nights,Sea,Holiday
5712,2018,1-3  nights,Tunnel,Business
5713,2018,4-7  nights,Air,Holiday
5714,2018,4-7  nights,Air,Business
5715,2018,4-7  nights,Air,VFR
5716,2018,4-7  nights,Sea,Business
5717,2018,8-14 nights,Air,Holiday
5718,2018,8-14 nights,Air,VFR
5719,2018,1-3  nights,Air,Holiday
5720,2018,1-3  nights,Air,Business
5721,2018,1-3  nights,Air,VFR
5722,2018,1-3  nights,Air,Miscellaneous
5723,2018,4-7  nights,Air,Holiday
5724,2018,4-7  nights,Air,Business
5725,2018,4-7  nights,Air,VFR
5726,2018,4-7  nights,Air,Study
5727,2018,8-14 nights,Air,Holiday
5728,2018,1-3  nights,Air,Holiday
5729,2018,1-3  nights,Air,Business
5730,2018,1-3  nights,Air,VFR
5731,2018,1-3  nights,Air,Miscellaneous
5732,2018,1-3  nights,Tunnel,VFR
5733,2018,4-7  nights,Air,Holiday
5734,2018,4-7  nights,Air,Business
5735,2018,4-7  nights,Air,VFR
5736,2018,4-7  nights,Air,Miscellaneous
5737,2018,8-14 nights,Air,VFR
5738,2018,15+  nights,Air,Study
5739,2018,1-3  nights,Air,Holiday
5740,2018,1-3  nights,Air,Business
5741,2018,1-3  nights,Air,VFR
5742,2018,1-3  nights,Air,Study
5743,2018,1-3  nights,Air,Miscellaneous
5744,2018,4-7  nights,Air,Holiday
5745,2018,4-7  nights,Air,Business
5746,2018,4-7  nights,Air,VFR
5747,2018,4-7  nights,Air,Miscellaneous
5748,2018,8-14 nights,Air,Holiday
5749,2018,8-14 nights,Air,VFR
5750,2018,1-3  nights,Air,Holiday
5751,2018,1-3  nights,Air,Business
5752,2018,1-3  nights,Air,VFR
5753,2018,1-3  nights,Air,Miscellaneous
5754,2018,1-3  nights,Sea,Holiday
5755,2018,1-3  nights,Sea,Business
5756,2018,1-3  nights,Sea,Miscellaneous
5757,2018,4-7  nights,Air,Holiday
5758,2018,4-7  nights,Air,Business
5759,2018,4-7  nights,Air,VFR
5760,2018,4-7  nights,Air,Study
5761,2018,4-7  nights,Air,Miscellaneous
5762,2018,4-7  nights,Sea,VFR
5763,2018,8-14 nights,Air,Holiday
5764,2018,8-14 nights,Air,Business
5765,2018,8-14 nights,Air,VFR
5766,2018,8-14 nights,Air,Miscellaneous
5767,2018,1-3  nights,Air,Holiday
5768,2018,1-3  nights,Air,Business
5769,2018,1-3  nights,Air,VFR
5770,2018,4-7  nights,Air,Holiday
5771,2018,4-7  nights,Air,Business
5772,2018,4-7  nights,Air,VFR
5773,2018,8-14 nights,Air,Holiday
5774,2018,8-14 nights,Air,Business
5775,2018,8-14 nights,Air,VFR
5776,2018,15+  nights,Air,Business
5777,2018,1-3  nights,Air,Holiday
5778,2018,1-3  nights,Air,Business
5779,2018,1-3  nights,Air,VFR
5780,2018,1-3  nights,Air,Miscellaneous
5781,2018,1-3  nights,Tunnel,Holiday
5782,2018,1-3  nights,Tunnel,VFR
5783,2018,4-7  nights,Air,Holiday
5784,2018,4-7  nights,Air,Business
5785,2018,4-7  nights,Air,VFR
5786,2018,8-14 nights,Air,Business
5787,2018,8-14 nights,Air,VFR
5788,2018,8-14 nights,Tunnel,Business
5789,2018,1-3  nights,Air,Holiday
5790,2018,1-3  nights,Air,Business
5791,2018,1-3  nights,Air,VFR
5792,2018,1-3  nights,Air,Miscellaneous
5793,2018,4-7  nights,Air,Holiday
5794,2018,4-7  nights,Air,Business
5795,2018,4-7  nights,Air,VFR
5796,2018,8-14 nights,Air,Holiday
5797,2018,8-14 nights,Air,Business
5798,2018,15+  nights,Air,VFR
5799,2018,15+  nights,Air,Study
5800,2018,1-3  nights,Air,Holiday
5801,2018,4-7  nights,Air,Holiday
5802,2018,4-7  nights,Air,Business
5803,2018,4-7  nights,Air,VFR
5804,2018,8-14 nights,Air,Holiday
5805,2018,1-3  nights,Air,Holiday
5806,2018,1-3  nights,Air,Business
5807,2018,1-3  nights,Air,VFR
5808,2018,4-7  nights,Air,Holiday
5809,2018,4-7  nights,Air,Business
5810,2018,8-14 nights,Air,Holiday
5811,2018,8-14 nights,Air,VFR
5812,2018,1-3  nights,Air,Holiday
5813,2018,1-3  nights,Air,Business
5814,2018,1-3  nights,Air,VFR
5815,2018,1-3  nights,Air,Miscellaneous
5816,2018,1-3  nights,Sea,Business
5817,2018,1-3  nights,Tunnel,Business
5818,2018,4-7  nights,Air,Holiday
5819,2018,4-7  nights,Air,Business
5820,2018,4-7  nights,Air,VFR
5821,2018,4-7  nights,Sea,Business
5822,2018,8-14 nights,Air,VFR
5823,2018,1-3  nights,Air,Business
5824,2018,1-3  nights,Air,Miscellaneous
5825,2018,4-7  nights,Air,Holiday
5826,2018,1-3  nights,Sea,Business
5827,2018,4-7  nights,Air,Holiday
5828,2018,4-7  nights,Air,VFR
5829,2018,8-14 nights,Air,VFR
5830,2018,1-3  nights,Air,Holiday
5831,2018,1-3  nights,Air,Business
5832,2018,1-3  nights,Air,VFR
5833,2018,1-3  nights,Sea,Business
5834,2018,1-3  nights,Tunnel,Business
5835,2018,4-7  nights,Air,Holiday
5836,2018,4-7  nights,Air,Business
5837,2018,4-7  nights,Air,VFR
5838,2018,4-7  nights,Tunnel,Business
5839,2018,15+  nights,Air,Holiday
5840,2018,15+  nights,Air,VFR
5841,2018,1-3  nights,Air,Holiday
5842,2018,1-3  nights,Air,Business
5843,2018,1-3  nights,Air,Miscellaneous
5844,2018,1-3  nights,Sea,Business
5845,2018,4-7  nights,Air,Holiday
5846,2018,4-7  nights,Air,VFR
5847,2018,4-7  nights,Sea,Business
5848,2018,8-14 nights,Air,VFR
5849,2018,15+  nights,Air,Business
5850,2018,1-3  nights,Air,Holiday
5851,2018,1-3  nights,Air,Business
5852,2018,1-3  nights,Air,Miscellaneous
5853,2018,4-7  nights,Air,Holiday
5854,2018,4-7  nights,Air,Business
5855,2018,4-7  nights,Air,VFR
5856,2018,8-14 nights,Air,Holiday
5857,2018,8-14 nights,Air,Business
5858,2018,8-14 nights,Air,VFR
5859,2018,15+  nights,Air,VFR
5860,2018,1-3  nights,Air,Holiday
5861,2018,1-3  nights,Air,Business
5862,2018,1-3  nights,Air,VFR
5863,2018,1-3  nights,Air,Miscellaneous
5864,2018,4-7  nights,Air,Holiday
5865,2018,4-7  nights,Air,Business
5866,2018,4-7  nights,Air,VFR
5867,2018,8-14 nights,Air,Holiday
5868,2018,8-14 nights,Air,Business
5869,2018,8-14 nights,Air,Miscellaneous
5870,2018,15+  nights,Air,Miscellaneous
5871,2018,1-3  nights,Air,Holiday
5872,2018,1-3  nights,Air,Business
5873,2018,1-3  nights,Air,VFR
5874,2018,1-3  nights,Sea,Business
5875,2018,4-7  nights,Air,Holiday
5876,2018,4-7  nights,Air,Business
5877,2018,4-7  nights,Air,VFR
5878,2018,8-14 nights,Air,Holiday
5879,2018,8-14 nights,Air,Business
5880,2018,8-14 nights,Air,VFR
5881,2018,15+  nights,Air,Business
5882,2018,15+  nights,Air,VFR
5883,2018,1-3  nights,Air,Holiday
5884,2018,1-3  nights,Air,Business
5885,2018,1-3  nights,Air,VFR
5886,2018,1-3  nights,Air,Miscellaneous
5887,2018,1-3  nights,Sea,Holiday
5888,2018,1-3  nights,Sea,VFR
5889,2018,1-3  nights,Tunnel,Holiday
5890,2018,1-3  nights,Tunnel,Business
5891,2018,1-3  nights,Tunnel,VFR
5892,2018,4-7  nights,Air,Holiday
5893,2018,4-7  nights,Air,Business
5894,2018,4-7  nights,Air,VFR
5895,2018,4-7  nights,Air,Miscellaneous
5896,2018,4-7  nights,Sea,Holiday
5897,2018,4-7  nights,Sea,VFR
5898,2018,4-7  nights,Tunnel,Holiday
5899,2018,4-7  nights,Tunnel,Business
5900,2018,8-14 nights,Air,Holiday
5901,2018,8-14 nights,Air,Business
5902,2018,8-14 nights,Air,VFR
5903,2018,8-14 nights,Air,Study
5904,2018,8-14 nights,Air,Miscellaneous
5905,2018,15+  nights,Air,Holiday
5906,2018,15+  nights,Air,Business
5907,2018,15+  nights,Air,VFR
5908,2018,15+  nights,Air,Study
5909,2018,15+  nights,Air,Miscellaneous
5910,2018,15+  nights,Tunnel,Business
5911,2018,1-3  nights,Air,Holiday
5912,2018,1-3  nights,Air,Business
5913,2018,1-3  nights,Air,VFR
5914,2018,1-3  nights,Air,Miscellaneous
5915,2018,1-3  nights,Sea,Holiday
5916,2018,1-3  nights,Tunnel,Holiday
5917,2018,4-7  nights,Air,Holiday
5918,2018,4-7  nights,Air,Business
5919,2018,4-7  nights,Air,VFR
5920,2018,4-7  nights,Air,Miscellaneous
5921,2018,4-7  nights,Sea,Holiday
5922,2018,8-14 nights,Air,Holiday
5923,2018,8-14 nights,Air,Business
5924,2018,8-14 nights,Air,VFR
5925,2018,8-14 nights,Sea,Holiday
5926,2018,8-14 nights,Tunnel,Holiday
5927,2018,8-14 nights,Tunnel,VFR
5928,2018,15+  nights,Air,Holiday
5929,2018,15+  nights,Air,VFR
5930,2018,1-3  nights,Air,Holiday
5931,2018,1-3  nights,Air,Miscellaneous
5932,2018,1-3  nights,Tunnel,Holiday
5933,2018,4-7  nights,Air,Holiday
5934,2018,8-14 nights,Air,Holiday
5935,2018,8-14 nights,Air,VFR
5936,2018,1-3  nights,Air,Holiday
5937,2018,1-3  nights,Air,Business
5938,2018,1-3  nights,Air,VFR
5939,2018,1-3  nights,Air,Miscellaneous
5940,2018,1-3  nights,Sea,Holiday
5941,2018,4-7  nights,Air,Holiday
